size,scale,cond_input,cond_A_actual,cond_B_actual,fro_norm_A,fro_norm_B,max_A,max_B,eig_error,eig_error_relative,log_cond_A
100,100.0,1000000.0,1000000.0000019051,999999.9999994339,202636565.57116482,202636565.57116485,15722979.004622221,15284911.550960364,0.0005450428652582748,2.5892659328043135e-09,6.000000000000828
100,100.0,1000000.0,999999.9999888203,1000000.0000014046,202636565.57116482,202636565.57116488,17549216.131006576,17614096.215525795,0.0009122583051561965,4.2231690922444225e-09,5.999999999995144
100,100.0,1000000.0,999999.9999984029,1000000.0000080193,202636565.57116485,202636565.57116485,16515092.16782919,14947719.244133355,0.0005015989976938726,2.2284823974492054e-09,5.999999999999306
100,100.0,1000000.0,1000000.0000037857,1000000.0000074512,202636565.57116488,202636565.57116485,14841880.405008849,14259481.701035699,0.00037695257711322874,1.6822421589129261e-09,6.000000000001644
100,100.0,1000000.0,1000000.0000029869,1000000.0000021898,202636565.57116488,202636565.5711649,17603076.453620154,19404398.94661219,0.00020106814493804062,9.738478269935611e-10,6.000000000001297
100,100.0,1000000.0,999999.9999935081,1000000.0000018433,202636565.57116485,202636565.57116488,14741374.95873024,20888788.330086645,0.0007793352120700842,4.0093237184848806e-09,5.999999999997181
100,100.0,1000000.0,1000000.0000085711,999999.9999993109,202636565.57116488,202636565.57116488,13797409.87728696,15172040.51423359,0.00037410213288057874,1.5129037462444176e-09,6.000000000003722
100,100.0,1000000.0,1000000.0000040369,1000000.0000029692,202636565.57116476,202636565.57116485,15380922.180024106,15874659.729154103,0.0006703941565716537,3.524832123816461e-09,6.000000000001753
100,100.0,1000000.0,1000000.0000053165,1000000.0000078548,202636565.57116488,202636565.57116488,18697667.904484812,14982026.68427307,0.0006958036566800146,3.4048215237223715e-09,6.000000000002309
100,100.0,1000000.0,1000000.0000034834,1000000.0000017643,202636565.57116482,202636565.57116482,19301651.963628534,15734335.758684028,0.0012814382990303515,5.154071547237549e-09,6.000000000001513
100,0.01,100000000.0,100000000.02994518,100000000.00857848,1793916.6682880577,1793916.6682880584,134169.20779089906,127918.06039852487,347.8495067551177,2.367534419486859e-05,8.00000000013005
100,0.01,100000000.0,99999999.99415645,100000000.03138745,1793916.6682880584,1793916.6682880586,158157.43755504093,147123.60050190683,144.06557745529463,9.812439357788837e-06,7.999999999974622
100,0.01,100000000.0,99999999.99706511,99999999.96992843,1793916.6682880581,1793916.6682880584,137441.15574593854,128987.93480956426,474.3591679826671,3.1208135538301065e-05,7.999999999987254
100,0.01,100000000.0,99999999.9425557,100000000.01777196,1793916.6682880588,1793916.6682880584,137208.26935868038,125181.52893027142,1075.7428820888006,6.791171626019377e-05,7.999999999750522
100,0.01,100000000.0,99999999.99466558,100000000.05555408,1793916.6682880588,1793916.6682880586,156178.12862495004,168595.53467754394,417.7192344732314,3.056955572227808e-05,7.999999999976833
100,0.01,100000000.0,99999999.91615051,100000000.04218306,1793916.6682880584,1793916.668288059,122085.10423850035,188954.32749394685,170.85957007400128,1.3667845642491661e-05,7.999999999635846
100,0.01,100000000.0,99999999.92425363,99999999.99918962,1793916.668288059,1793916.6682880586,115960.85982355363,125219.04501592543,756.8147400483897,4.279565725991113e-05,7.999999999671037
100,0.01,100000000.0,100000000.04225539,100000000.04286031,1793916.668288058,1793916.6682880584,126224.92300622178,137633.75985084887,464.16637679686943,3.596626806627296e-05,8.000000000183514
100,0.01,100000000.0,100000000.00280716,99999999.9918283,1793916.6682880584,1793916.6682880586,159954.00626037052,122847.01482728795,268.9042340254064,1.9556448220180146e-05,8.000000000012191
100,0.01,100000000.0,100000000.09569688,99999999.99460411,1793916.6682880581,1793916.6682880586,182890.98589636374,139911.33522526803,850.0457835730015,4.5669527635544224e-05,8.000000000415607
100,1.0,100000000.0,100000000.03420301,99999999.99069521,179391666.82880577,179391666.82880583,13416920.779089905,12791806.039852487,2.2812577663130083,1.55267038699044e-07,8.000000000148543
100,1.0,100000000.0,100000000.02118325,99999999.96853408,179391666.82880583,179391666.8288059,15815743.755504092,14712360.050190683,1.0952568688469044,7.45989555267164e-08,8.000000000091998
100,1.0,100000000.0,100000000.00308393,100000000.01169068,179391666.8288058,179391666.82880586,13744115.574593853,12898793.480956426,2.714770647849525,1.786050235459553e-07,8.000000000013394
100,1.0,100000000.0,99999999.97262603,100000000.00340228,179391666.82880583,179391666.82880583,13720826.935868038,12518152.893027142,2.0263040339474263,1.279207019580064e-07,7.999999999881116
100,1.0,100000000.0,99999999.97368298,100000000.12217197,179391666.82880583,179391666.82880592,15617812.862495005,16859553.467754394,2.8616704002231277,2.0942294618736392e-07,7.9999999998857065
100,1.0,100000000.0,100000000.0625128,100000000.00272919,179391666.8288058,179391666.82880592,12208510.423850035,18895432.749394685,5.978692799416729,4.782632328628495e-07,8.00000000027149
100,1.0,100000000.0,99999999.9721198,100000000.0211514,179391666.82880586,179391666.82880583,11596085.982355364,12521904.501592543,7.782392979150158,4.400715326166464e-07,7.999999999878918
100,1.0,100000000.0,100000000.03630039,100000000.00848477,179391666.82880574,179391666.82880583,12622492.300622178,13763375.985084888,3.746366540540515,2.902899262531678e-07,8.00000000015765
100,1.0,100000000.0,100000000.01058327,100000000.03940226,179391666.82880583,179391666.82880586,15995400.62603705,12284701.482728794,2.032662233478908,1.4782829235042295e-07,8.000000000045963
100,1.0,100000000.0,99999999.94936861,99999999.96595289,179391666.82880583,179391666.82880583,18289098.589636374,13991133.522526804,6.977389796938021,3.7486698065440995e-07,7.999999999780111
100,100.0,100000000.0,99999999.92918812,100000000.02601483,17939166682.880577,17939166682.880585,1341692077.9089906,1279180603.9852488,0.019665604485516568,1.3384809989543314e-09,7.999999999692468
100,100.0,100000000.0,99999999.93632402,99999999.94471253,17939166682.880585,17939166682.88059,1581574375.5504093,1471236005.0190682,0.030541470661014432,2.0802077368323615e-09,7.9999999997234585
100,100.0,100000000.0,99999999.98507336,99999999.9677262,17939166682.88058,17939166682.880585,1374411557.4593854,1289879348.0956426,0.033796907720846536,2.223501828755203e-09,7.9999999999351745
100,100.0,100000000.0,99999999.98224084,100000000.0057586,17939166682.880585,17939166682.880585,1372082693.5868037,1251815289.302714,0.028569844587827655,1.8036160993526687e-09,7.999999999922873
100,100.0,100000000.0,99999999.94143444,100000000.06786987,17939166682.88059,17939166682.88059,1561781286.2495005,1685955346.7754393,0.02484616633790308,1.81829373369976e-09,7.999999999745653
100,100.0,100000000.0,100000000.01001832,99999999.98583777,17939166682.88058,17939166682.880592,1220851042.3850036,1889543274.9394684,0.02101983921740566,1.6814739601125146e-09,8.000000000043508
100,100.0,100000000.0,99999999.9800147,100000000.06224854,17939166682.88059,17939166682.880585,1159608598.2355363,1252190450.1592543,0.020447618295606065,1.1562529348366938e-09,7.9999999999132045
100,100.0,100000000.0,100000000.02120163,100000000.00274195,17939166682.880577,17939166682.88059,1262249230.0622177,1376337598.5084887,0.02776276657437137,2.15121808827329e-09,8.000000000092077
100,100.0,100000000.0,100000000.00402807,100000000.06982653,17939166682.880585,17939166682.880585,1599540062.603705,1228470148.2728794,0.03793995966314374,2.7592382822438758e-09,8.000000000017494
100,100.0,100000000.0,100000000.02752438,100000000.04622573,17939166682.880585,17939166682.880585,1828909858.9636374,1399113352.2526805,0.03427686784926684,1.841557707446234e-09,8.000000000119536
100,0.01,1000000000000.0,999996517160.9854,1000002140591.4291,15289675656.74884,15289675656.748848,1085369040.7646534,1011146129.3680543,848065.9187057891,9.559585186276843e-06,11.999998487419601
100,0.01,1000000000000.0,999999045230.1661,999997838120.1616,15289675656.748842,15289675656.748852,1402174913.2035782,1211659379.568659,1152642.5489678194,1.372429954616869e-05,11.999999585348531
